날짜,리뷰,별점
"March 17, 2021","Tried this out, and it told me I got a fantastic night's sleep, and didn't wake up once. Which is not true because I woke up about 3/4 times during the night and checked my phone to see the time so I could compare it to the app. Turns out it must have recorded those times I picked up my phone as ""snoring"" or other sleep noises. I never expected miracles from just some free app, though I am surprised about all the other positive reviews.",1
"January 7, 2021","This app works wonderfully for what I need it to do. (I use the free verison.) You can track waking and sleeping times, noises during the night, and what impacts your sleep. My only complaint is that the alarm never goes off, so I have to set one through a different app. It isn't a big deal, but it is bothersome. All in all though, I reccommend this for sleep tracking!",4
"August 22, 2020","Reasonable, but inaccurate and buggy. I initially loved this app because it split down your sleep types, but after a period of time I noticed that it wasn't accurately capturing awake periods. In addition, if you woke early before alarm and stopped the ""sleep"" the alarm would still go off and you couldn't turn it off!! So annoying, I've now uninstalled.",2
"June 26, 2021","I have only had this app for a short time, but being a sufferer of night terrors and lucid dreams it's interesting to hear what I do in my sleep; another great part of this app that while it's a little more time consuming to use the free version you aren't at all forced into buying the full version to access everything like with most of these apps.",5
"April 21, 2021","Far and away the App I use and appreciate the most. I’m an engineer, so direct, measured data means everything to me. Sleep is so vital to our overall physical, mental and emotional well being, and this app helps me track and make adjustments to help improve my sleep. Also helps me understand what’s going in with my stress levels and physical health. My day starts off with much more effectively because of this app.",5
"May 7, 2020","It worked wonderful for the first couple of days, but now it keeps thinking that I'm awake all night and every time I go to turn it on for the night it's already up and running and has pretty much tried to keep track of my sleep the whole day. Even if I close the app after stopping the sleep session and reopen it, it still acts as if the sleep session never ended and says I've been awake for ~22 hours. I would really like to know how I sleep, and this is getting inconvenient, as I pay for this.",3
"April 2, 2020","I used to really like the app, the first week or so was great but since then things have gone downhill in the quality of feedback I'm getting. For instance, it used to run all night and in the morning I could turn it off and see how I slept (awake, rem, and deep sleep were very scattered and it recorded a lot of sound). Now it turns itself off after a few hours, and the information is really reallly bad. No sleep noises, 'awake' the majority of the night I slept through.. this update broke it.",2
"February 26, 2020","This app is really useful for tracking my sleep patterns and how well I sleep (especially when I feel like I'm king of the world but my tired body says otherwise). I also fall asleep really easily to the sounds you can play, coming from somebody who has a really hard time falling asleep at night. Overall I'd say this app has definitely improved my nighttime life, and I'd 100% recommend it to anyone debating on downloading this app. (PS I don't have the paid version but it's still amazing!)",5
"July 1, 2021","Accurate and incredibly insightful. I am impressed. I had no idea I had so many instances of snoring, and got to hear and see how frequently I do actually snore. Not only has this helped me gain insight as to why I wake up tired, but now I actively manage my habits before bedtime and can actually measure the success with this app. Truly one of those well-thought-out applications that actually can improve your life. Bravo!",5
"July 27, 2021",Does not record any of my sleep talk/night terrors... every recording is just white noise... and I kept the phone right next to me and gave the app all the oermissjons it needed to run properly,1
"April 3, 2020","This is the best sleeper app that I've used so far. They have the best free version, which makes me want to subscribe to their membership plan. Would definitely recommend! I didn't realize some of the weird noises I made in my sleep, either... Apparently sometimes when I sleep, I sound like the lady from The Grudge, pretty crazy!!! Thanks for an amazing app, SM Health Team!!! 😍👍🏼❤",5
"November 2, 2020","Does everything you want it to do. Only two criticisms. 1. On the Sleep noises, the dashed lines aren't reflective of the actual noise you make. It would be very useful if those dashed lines on the sound bites reflected the noise level. 2. With the free version it'll delete data older than 7 days unless you pay. They say it's to reduce space. The space is on my phone that I payed for. It would make more sense if you restricted the analytics to payed version. That's honestly BS.",4
"September 17, 2021",Everything is on track that's why I love it Thank you So much,5
"July 25, 2021","I’ve used this app for a couple nights now and the tracking seems to work well (first night seemed wrong but now it’s better). It shows a very regular cycle: light -> deep -> light -> REM, repeat (with lots of waking in between), but i wonder if this is a sign of accuracy or it’s just the tracker’s priors overwhelming any actual signal. I’ll have to check out the FAQ I guess.",5
"October 10, 2021","Installed it and first button I press takes me to a payment page to buy the app, I click it away and get to another payment page. I don't enjoy the money grabbing attitude.",1
"April 8, 2021","First of all I want to congratulate you for this app and thank you for having released it almost totally for free. I've been using it for the past three days and I noticed something funny. Me and my partner used Sleep Monitor last night together.This morning we had a giggle listening to ourselves snoring lol, we picked up a few sounds that were the same at the same time but because both of our phones picked it up, we don’t know which one of us made the noise, am I doing something wrong? Hope I can get back from you.",5
"April 24, 2021","I bought this app hoping it would be able to let me have a better look into my sleep patterns, and it has done more than I hoped for. It tracks all the aspects of sleep that I want tracked, such as quality sleep and deep sleep. It is pretty darn accurate as far as knowing when I’m awake but laying still, when I wake up in the middle of the night, and when I get up in the morning. Overall, I would suggest this app over any other sleep app.Also there is a sound recorder feature, which is veru good, I can better track my sleep apnea.",5
"April 24, 2021","I downloaded the app because I was told that I talk in my sleep. I didn’t really think that the app would catch anything I said but it totally did! I’ve used it every night for the last week, and it was able to catch around 10 funny clips, some of them gibberish and some clear as day as if I was awake! Highly reccommend. :)",5
"July 25, 2021","The app seems to do fairly well tracking my sleep and confirming what I already suspected (that I wake up a lot and don’t get enough deep sleep), but it falls short in two key areas:1. There is no advice on how to address your sleep issues. They sell products but there are no recommendations for your particular patterns. 2. No support for smart watches",5
"April 16, 2021","I’ve been using it for well over a year. If find that it’s pretty accurate in showing when I wake up during the night and when I’m in deep sleep, when I snore etc. I like this sleep monitor app. A question for the dev: is it possible to add a feature in the future that automatically links my sleep data to “my partner’s” device?",5
"December 19, 2019","I love the app but when I go to bed 10-1 it always starts actually monitoring at 4 am and it's kinda annoying. I mean the first time it worked all the way and the second time it didn't work at all and the third time it said it was only a second and then the rest, 3 other days, it started at 4 and it's annoying, but besides that this is good, I'm still on the fence if it's real or not tho.",3
"July 13, 2021","I just tried the sleep tracking functionality on my phone. I went to bed at 23:00 and press the start to sleep button, and of cause the sleep analysis shows that I started to sleep at 23:00! And thissleep monitoring / sleep report application is very basic. I expected something more because nowadays the cheap fitness trackers have more sophisticated sleep report. Maybe, I did't have any REM phase sleep, because I did not recognise even a second of it, but I doubt it.",5
"May 14, 2020","Removed. Even though I was repeatedly set it for PM, it kept reverting to telling me to go to bed in AM. Um. No. Also, I don't like how there's no more detailed breakdown of the over night time frame. It's great to see the little color blocks of activity, but it would be nice if I could zero in on a specific time, 1:30 am, for example.",3
"June 7, 2021","This has also become one of my favourite apps. I was able to start tracking my sleep. Over the next week, I learned what the bits and pieces meant to increase its accuracy and tried out Sleep Monitor's new alarm to wake up with; it was an enjoyable process of discovery and I now have a very accurate sleep monitor that lets me know when I have a sleep debt, how long it takes me to get to sleep, how consistent I have been with regular bed times and wake times, what the quality of my sleep is.",5
"April 16, 2021","It’s scary how accurate this app is. I fall asleep with the TV on, timer set to 30 minutes, but I’m usually asleep in 10 minutes. I wake up 5 minutes before the alarm goes off. I don’t sleep with anyone, human or animal, in the same room. I'm glad to see all the activities are registered in this app. My wish list for this app is to...allow for hitting “sleep” a second time for the alarm clock so you can decide to go back to sleep if you haven’t gotten enough.",5
"March 24, 2021",I don't review much. I love the concept and wish there were better apps. I had this app for barely a week. Out of no where after 3 uses my phone started acting up. Not opening over half my apps. I deleted it yesterday and now I can get back on my other apps. Not 100%sure if it was the case. But doesn't set right when everything works again after it was removed. Because i nearly had to factory reset and lose everything. Yeah deserves 1 star.,1
"June 4, 2021",This app is too good. The depth of analysis and data it provides is simply mind blowing. Worth every penny. I’m not sure if this is helping my sleep but it certainly gives an incredibly detailed description of what’s going on and it has made me a lot more aware of my sleep and the importance of it. It would be great to have a section of ‘better sleep tips’. Other than a fantastic app. Thank you.,5
"June 29, 2021","I've been using this for months-- maybe even a year? I love the options for a gradual alarm, that you can decide how large of a window to wake you within, like half an hour. I wish soon it will actually wake me when I am in the shallower part of my sleep cycle. The generated sleep data is helpful as well. The graph and report are easy to understand. It is really amazing that the night sounds like snoring and dream talks can be saved on the phone. Interesting! I'd definitely recommend it.",5
"October 22, 2021",Too inaccurate times when I know I've been awake it says light sleep,2
"December 27, 2019",Doesn't monitor snoring (or at least I cannot find a way to turn it on even after googling for help). set an alarm for 8:30 which never went off. The actual sleep that has been monitored cannot be looked at in more detail (e.g. expanding the graph to see how long I was awake in the night). I just haven't found this app useful,2
"April 8, 2021","I love this app! Last night, I got the best sleep I have had in a extremely long time.I getting almost 10 hours of sleep I would say that’s a pretty good nights sleep. However the best way to really use the app is learning what a good night looks like for me; over time I start to notice patterns. On nights when I felt like I got a great nights sleep note what the graph looks like; do the same for poor nights. Over time I begin to learn the patterns and what makes a good/poor night for me. I would definitely recommend this for my friends. Thank you so much for making this amazing app!",5
"April 8, 2021","Hello, I downloaded this app around two weeksago. The statistical elements of the app are unique and very helpful, and In terms of improvements, I wish it were able to detect when I fall asleep as it can give a bit of a false reading as to how long I have been in bed verses how long I have been asleep. Otherwise, an awesome app!",5
"June 22, 2021","This is an all-in-one sleep tracking app that allows me free to use. I can see sleep reports, I can hear my sleep sounds and it can do much more! You can also add emoji tags and notes to each day if you want to go back through your data and analyse it (although there is no way to say that you’re on your period via the emoji tags but you can say you had meds, exercised, drank alcohol etc.). I’m sure there are loads of other cool features that I am yet to discover, but I like it so far!",5
"July 16, 2021","Pretty good, but a few problems. 1. The alarm clock is terrible. My biggest complaint is it still goes off if you have turned the monitor off. I think it could also sunrise, and work on sleep duration (e.g after x hours of sleep). 2. The app doesn't seem to keep recordings for split sleep, at least that I can see on the graphs, meaning if I sleep for 4 hours, get up for 6, and repeat, this is my problem. 3. I don't like that it asks me how I feel when I wake, ask me in an hour when I'm awake.",4
"July 9, 2021",A very cool app. It's cool to look back on all the things you do at night. I have a question for the developer though. How does the app know when you're in rem sleep seeing as it's based on eye movement? Also sometimes I forget to stop the app once I've woken up. It thinks my sleep has lasted 16 hours now. Maybe once it's detected you've been awake for a certain amount of time it stops automatically?,5
"July 21, 2021","Recently I've come to use it quite often, it's easy to use aswell with basic and usefull features for the regular user. Tho I cannot give it a good score because the alarm sound sometimes keeps going even after I've pressed the stop button aswell as restarted the app (even the phone). Had to manually go into the app setting to turn the alarm feature of.",3
"April 22, 2021","Very accurate. I didn’t realize how my sleep was effected by certain things (like alcohol) until I started tracking it. I was always tired no matter how much sleep I got and just figured that the way things are. I started using this to track my sleep and realized I was getting almost no deep sleep and around 6.5 hours total sleep a night. After experimenting with sleep times / wake times, and dietary adjustments I now clock about 7:35 hrs of sleep every night with an avg of 2.5-3hrs deep sleep. I am more well rested and finally no tired all the time thanks to this app!",5
"March 9, 2021","In summary I would 100% recommend this app. This app is very helpful and interesting.It has so many cool, free features too. For instance, how it shows when and for how long you woke up in the night. I also like the feature that shows how many times and when you snored, talked, farted, and chattered you’re teeth. My only complaint would be that you have to pay for the premium. However it is only $20+ a year. So it’s not bad.",5
"April 25, 2020",It is a good app and it tracks your sleep well. Sometimes it says there is no rem sleep. The music is good and got me to sleep easy. I slep well with this app and so did my sister. I recemond it to everyone with bad sleep or sleep disorders that cant sleep. It also has an alarm you can set for when you wake up. Overall I think it is a 4/5 because there is things you have to pay for. But it is still good for me and some people the need sleep monitor like this one.,5
"April 22, 2021",The app is great but I have found it to be quite glitchy. More often than not I start the recording and it somehow stops or 'irregularly' records through the night. Sometimes I'll turn the recording off in the morning and when I go to start the new recording that evening it has somehow continued recording and thinks I've slept for 24 hours. I've uninstalled and reinstalled a few times to try and fix this issue.,3
"April 17, 2021","I would say this was worth any small amount of money that it costs. Paying for premium, or even just the basic app is the best way to analyze your sleep. It’s such an easy well made app to use that I honestly can’t wait to wake up every morning and see all the data this little app picks up in one night. It’s amazing and definitely worth the money !!🙏🙏",5
"April 11, 2021",Been using for over 6 months. First thing I look at when I wake up. It usually tells me how I’m going to feel that day depending on how much sleep I got. Great info laid out in a great charts and graphs. I've never seen anything like it. If i could rate this above 5 stars I would. purchase is not at all necessary but i bought the full version anyway just to support the developers.,5
"July 25, 2021","Sleep Monitor will be a valuable app! PS My Phone is about 1 yr old & works very well. If the sensor could locate your upper body ALL night, then the results would be valid & usable by my doctor. EVERY morning when I wake & check the data on the graph & time circle, I am so meticulous about where the phone is placed & am paranoid about my body position or blankets. Even though I’m trying to sleep, now I’m waking to glance at the screen in order to see if data is being recorded or not!",5
"June 23, 2021","Love it buttttt, I wish there was a way to edit your finished sleep tracker. Sometimes it wouldn't register that I had finished sleeping and when I stopped it in the morning and come back to it that night, it'd say that it's still tracking my sleep even tho I know I stopped it that morning. It's annoying. And it's happened 4 times now",5
"April 23, 2021","I do really enjoy this app (even as a free user) but I run into one sort of significant issue: REM sleep tracking doesn't seem to be quite accurate yet. I find it really hard to believe I've only gotten 0-5 minutes of REM sleep a night for the last week on a pathological level. I am more restless than most for sure, but it still seems odd. Hope this can be optimized for! *The little sleep tips are also quite nice and educational!",4
"March 11, 2020","Such a good app! It tells you your rem, when you were awake in the middle of the night if you were like me, light sleep, and deep sleep. The only thing is that it records the noises you make which is grammatically incorrect for me it was recording it's own lullabies. That's why I rate it a 4/5 but it does alot of awesome things!!",4
"March 9, 2021","I really like the sleep montior app. It's plain and simple. It is useful to be able to manually add in sleep when it's happened unexpectedly, i.e. a nap on the sofa. However, there isn't a widget or a quickset function. Will there ever be any of those options in the near future? I will to pay for the widget and / or a quickset function.",5
"July 18, 2021","I love this app and the sounds. It helped me fall asleep so quickly. My only complaint is that I can no longer get the timer to work. Disappointing that you have to keep pushing the play button. The timer originally worked when I bought the yearly subscription 7 months ago, but 2 months ago it stopped. I press on the timer icon and nothing comes up.",3
"June 22, 2020","Going into it, I thought that the app wouldn't be able to accurately montoir my sleep. However, it was able to detect when I woke up in the middle of night on multiple occasions. There is also a geature where it rates your nigjt of sleep. Even if it is not accurate, I find myself feeling better rested because I believe I am. Overall very informational and a useful resource.",4
"June 5, 2021","Absolutely amazed about the data it collected, from hours of sleep to heart rate, sleep quality, deep sleep data, everything! Thanks to the information this app has compiled, I have studied it and found my flaws in my sleeping habits, and have corrected them. I am now having better quality sleep for the right amount of time for my body. Very impressed with the functionality and ease of use of this app",5
"April 8, 2021","I really like sleep monitor it's a very good app and i love how you can add factors you did in your day. I use this app to find any factors in particular helps increase or decrease my sleep quality % from the notes. You can select your own criteria such as “ate late,” allows you to track your sleep quality according to your own life. In fact, thanks to this app I discovered statistically that I always sleep worse when I eat after 10 pm. And I like this app also because it keeps track of the total time I spend in bed (which has made me realize it is NOT enough time)! also turn it on airplane mode when I put it in the bed, which has the added benefit of keeping me from staying up all night reading blogs. I am not always in a super deep sleep, the alarm is nice.",5
"July 3, 2021","I like how this app can detect when you fall asleep and wake up. It’s a good app to get when your main goal is tracking your sleep. Moreover, if you’re getting this app to hear yourself talking or snoring, or whatever you do in your sleep please note that it is also a very good choice. Although it will not show all the noise in the night, you can still have most of the loud sounds you get in your bedroom. The alarm is smart, it can wake you up in a set period like 10-30 mins.",5
"June 8, 2021","This is far better than a previous sleep tracking app I’ve used; the information reflects how I feel in the morning & ties-in with what I know of my night. It’s super easy to use, the information is clearly laid-out, and it’s enabling me to alter my habits & behaviour in order to promote a good sleep. Proof that eating before bed, drinking alcohol, or not taking time out to wind-down before bedtime, have a radical negative effect on a restful night’s sleep!",5
"July 25, 2021",I really like this app it worked really well. It did let me know when I was asleep or when I was not. Like a lot of the free features it has. It allow me to use it under their pillows!!! I moved my bed toward the wall and my nightstand is on the other side of the bed now. Since I have a new bed I don’t want to break in the other side. So I sleep by the wall on the side I’ve already been sleeping on for the past week. Good app to records all the sleep events!,5
"July 23, 2021","Liking this app a lot after about a week and a half of use. It’s a little picky about how/where you have it placed so it can “detect” you and track throughout the night, but once you find a good position close enough to you it’s good. My only real feedback I would give right now is that there doesn’t seem to be a way to adjust the volume on my device in regard to the smart alarm feature. I really like this feature and I feel it has reduced my grogginess upon waking",5
"May 21, 2020",This app isn't great. My sleep recordings were deleted so I attempted to contact them and they never responded. I signed up for the subscription hoping doing so would recover my recordings but the subscription offers no added benefit. I contacted the company again and got an auto-response e-mail. 10/10 would not recommend.,1
"July 13, 2021",This has helped so much. I don't dream in REM. In fact I don't always have REM periods. There are times I wake up and have no recall and times I'm in a light sleep but dream I'm awake. As a psychologist and counselor I will also recommend this app to clients. Having insight to there sleep patterns will help us both to understand a bit more about mood fluctuations based on sleep patterns.,5
"April 7, 2021","I didn't know that only 7 records were allowed when not paying. When I was about to mark down my sleep time for last night it told me I already had 7 recordings. A little rediculous if you ask me to pay for more recordings on top of all else. Really liked this one because I need to keep track of my sleep for health reasons, but this is really disheartening. Will be looking for another sleep monitor,, sorry.",1
"January 24, 2021","I rate this a 5 for its outstanding service. It provides people with correct and efficient information explaining the quality and events in your sleep. After my first day using Sleep Monitor, I was able to track my sleeping. For a very cheap price, Pro provides great features making my experience better than ever. Ad free and great for a good night's sleep. Provides calming music at night (optional) and an alarm if needed. I recommend this app to all ages. This was an amazing find. Well done!",5
"August 24, 2020","App looks beautiful and is easy to use, but no option to connect to Google Fit. Graph is only time stamped at the start and finish so I can't see how accurately it's creating the graph from what I independently know about my sleep (eg I woke up and went to the toilet and tossed and turned at 3:15 to 4 but because the phases aren't time stamped I can't see where this is on the graph) I am also very skeptical that it can claim to interpret when my REM sleep is with no wearable input.",3
"June 8, 2021","When I started to have difficulty sleeping, I was often of the impression that I was only getting 2-3 hrs of sleep consistently. Just knowing that made me feelatrocious. Using the sleep app has helped remarkably. I’m still not sleeping well, but at least I have a much more accurate idea of what sleep I’m getting. It’s much more usually 3-5 hrs rather than 2-3 hours and knowing that makes a difference.",5
"March 11, 2020","The amount of deep sleep does not seem realistic, I think it needs work, in a total of 7 hours it said I did 2 minutes of deep sleep so I think the application needs tweaking still on this side of things. It's handy hearing the noises you make in your sleep, might be useful to have sleep cycles to recommend someone when to go to bed too in order to feel more refreshed, just a thought.",3
"April 8, 2021","I especially appreciate the snore recording feature.This is so cool! I know for a fact that I've been shouting and screaming in my sleep, because it woke up my entire family. The app recorded that. Other times it records my cat meowing in the other room. I sleep with my phone next to me.I get to wake-up and hear whatever noise in my background that I dont see or hear at night I did less Snoring I'm shocked it was very quiet in my sleep last night cool",5
"September 3, 2020","Overall, good app! It shows a lot of important details, in an understandable way. It has an alarm clock, too, but I didn't need to use it. Seems like it functions well. I know I sleep like a rock, and that's exactly what showed on the results. It lost a star for me, because it kept recording the noise from my CPAP machine. Little ambient noises like that shouldn't be recorded.",4
"June 28, 2021",I've tried a number of sleep analysis apps and this is the best I've found. So funny finding out what u say in my sleep. The UI update hasa simplified the interface and made the immediate data easy to understand but there is a wealth of further information if you want to dig around. This is highly recommended and the customer support is first class and friendly too.,5
"June 22, 2021","I’ve had this for just about a week and I think I have at last found the perfect sleep tracking application. I’ve tried all sorts of apps in the past, Sleep Monitor provides a wealth of information and, it allows you to edit the details of your night’s sleep to make them more accurate. Also, it is good that the sleep stats extends to REM sleep, not only merely deep and “quality” sleep. Thegraphical interface with its circles is great. I have no hesitation in recommending it.",5
