USER,DATE,STAR,LIKE,TITLE,REVIEW
Qw12th,2021-12-18 03:06:38-07:00,4,0,Canceled subscription because of Tamara Levitt’s voice,"This is a great overall app. The stories for kids are amazing, the breathing techniques are great, etc. all the good things you have read from all of the other reviews. 

One of the reasons I download the app was to combat insomnia. I wake up in the middle of the night and find the sleep meditations helpful for drifting back to sleep. This got frustrating quickly because the voice of the narrator for 90% of the sleep meditations is wildly irritating. She sounds like a caricature of a dame from the 40’s. Her voice is fine if I’m not trying to fall asleep, but it is terrible at 3 in the morning. There’s no option to filter out specific narrators and she seems to be the primary voice for sleep. 

I know that sounds, including voices, land differently for everyone, so you may find her voice soothing, or at least not mind it. I am hoping that new narrators and other options are added under sleep meditations."
hahaitsdrew,2021-12-18 01:17:10-07:00,1,0,Make this stuff free,As someone who is genuinely trying to feel more comfortable with themselves and explore mental health options and self development. I find that making people pay $70 to listen to stories is unethical. If you actually wanted people to feel “calm” you’d support them by not robbing them and their wallets.
19DrAgOn76,2021-12-17 22:45:02-07:00,5,0,Sleep here I come,Helps me fall asleep and stay asleep. Enjoy it!
Susboyz,2021-12-17 19:44:32-07:00,5,0,Thank You For My Voice,It help a lot and change voice Thank You So Much ☺️
ddkckdnsnckekwnndmcmf,2021-12-17 16:08:35-07:00,1,0,Hate it,"I don’t have the kind of money for this, $70 for a few months, or you can’t do anything? Really?!"
bitty the gymnast,2021-12-17 13:33:55-07:00,5,0,It is definitely worth the money to unlock all the stories!,"This app has helped me through so much, I struggle with severe anxiety and I first discovered this app while on a trip…I was really anxious and I didn’t get any sleep the last 2 nights. I already had this app on my phone but I didn’t have the premium subscription so I had very limited options, I decided to do the free trial to the premium subscription and I fell in love with it, so I decided to spend the money because it was worth it! I have been using it for a year now and I can’t tell you how much this has helped me! Before I downloaded/started using this app,  I had weeks where I only slept 2 out of the 7 nights which can take a huge impact on your mental health but ever since I have been using this app that doesn’t happen anymore, this app is a dream to own! Thank you so much Calm for helping me with all of my struggles, this app is like a digital therapist and I am not lying! I doubted at first that this would never work but I judged to soon, it works!"
Parsons Family Association,2021-12-17 04:11:31-07:00,5,0,Reflective; soothing,Calm has helped me focus on the present and embrace my journey.
Gonguito21,2021-12-17 01:49:02-07:00,5,0,Me encanta Calm increíblemente bueno,Me encanta Calm increíblemente bueno
jamz.pierson,2021-12-16 22:36:11-07:00,3,0,Disappointed :(,"I’m 17 with bad anxiety and insomnia, when I found this app through instagram and then saw the amazing reviews I got really excited. Now as is the case for many; I was quite skeptical on the whole “telling stories” concept. And I still am. The free background sounds that are given are quite nice, and you can use them with your phone off. But I would recommend adding a few stories for free so we know what we are going to pay 60$ a year for, so I will be able to have the confidence to invest in this app."
forever_strung,2021-12-16 20:42:32-07:00,3,0,Meh.,I took a chance and paid the yearly fee for this app. So disappointed. I canceled right away and lost my money. Used the app maybe 4 times??  I would think there would be so much more context with what they charge. ASMR is a huge thing for me to sleep and relax. They were lacking big time. YouTube has 100x more videos for free. Learned my lesson. 🤷🏻‍♀️
olalita,2021-12-16 20:19:46-07:00,2,0,Not User friendly,I can’t seem to get to anything other than meditation
Madi Anni,2021-12-16 19:22:09-07:00,5,0,This helped me so much!!,"This app really saved me.  I’m recovering from a accidental rumored school shooting today at my high school and the whole event was very traumatizing to me and I don’t want to go into detail.  I got home early though and have been shaken up all day.  Later during the night I couldn’t find myself to fall asleep and started having a panic attack; my mom sent me the evening wind down video and it really helped me lessen the shakiness, seriously so grateful for an app like this🙏🏻"
j4us,2021-12-16 18:54:36-07:00,5,0,Life Saver,"I’ve only listened for two days but each time I have, the soft voice of the daily calm along with the breathing has relaxed my mind so much."
Pyper America,2021-12-16 12:54:01-07:00,5,0,PLEASE READ,"My favorite app, I really appreciate the option to choose speaker, Tamara is great but it’s nice to have more calming low voice! Would be nice to have even more speakers/narratives. 

UPDATE THESE PLEASE: 
What would be great to have in the app in the future:
1. More low deep voices, that way it will faster to calm my anxiety. It’s a bit harder with Tamara, her voice is beautiful but it’s high note. 
2. Sleep hypnosis would be amazing to have, even with this app I always find myself going to YouTube for sleep hypnosis to fall asleep (on YouTube I always listen to slow talk with very low note voice and deep music on a background) my favorites. 
3. Would be also nice if there would be more of that French whisperer in the app, and with deep level music at a background would be fantastic. Please make some of those. 
4. Singing bowl music would be nice to have too. 

Otherwise fantastic app!!!"
@justme10101,2021-12-16 09:07:00-07:00,5,0,Thank you!,"My mind and body are often out of control..
My thoughts are everywhere and I enjoy that but I can’t control it..
I appreciate the few days I have experimented with this app.. it has given me a moment of piece in a world that is so fast and out of control.
It gives me a moment of strength to realize I do not need to control myself or others but to just sit and relax.
That is worth so much more then words can explain.
Thank you."
jea7777,2021-12-16 06:28:50-07:00,5,0,Changes my life,"This app changes my life for the better through extreme turmoil I find light and life worth living to its fullest amongst harsh times. 
It will bring you back to being human and understand how to navigate life."
b2bprincess,2021-12-15 22:01:28-07:00,5,0,This preteen needs her sleep,This always helps me sleep even at 12 I can settle down with a meditation and/or a sleep story the story’s are interesting but the voices are subtle to help me sleep -edit- I do believe that this app is great for sleep in adults and children and people of all ages would fall asleep in minutes even seconds! Calm is very good at there job
jounnnn,2021-12-15 21:04:47-07:00,5,0,Calm,Very calming
Calm again,2021-12-15 19:41:38-07:00,4,0,Same content,I really loved the first year I joined Calm. It seems the second year is a lot of repeats as my  content that I have shared is showing up from last year. Still enjoying but would like to not see and hear repeats.
Gln_Ln,2021-12-15 19:07:42-07:00,5,0,I need to use this more,"I have started using this more and find it soothing to listen to the stories and hear the music, now if I can just meditate"
Tara Lanning,2021-12-15 17:43:09-07:00,1,1,No Caption/Subtitle,It is not accessible.
Goochy Bb,2021-12-15 16:48:22-07:00,5,0,Helpful,Very helpful
Kickshaws,2021-12-15 05:22:44-07:00,4,0,Almost 5 Stars,I will give th Calm app five stars when they get Tom Hiddleston to narrate some sleep stories. That’s it. That’s my review.
kim_rm,2021-12-15 03:42:25-07:00,1,0,Too expensive,They automatically assumed i wanted an annual membership after my trial ended and charged me $70. They said “follow this link to cancel your subscription” and the link doesn’t work. Most of the links don’t work if you’re trying to get a refund or cancel your subscription. Most people don’t have $70 to spend on sleep audios so automatically charging people $70 when they weren’t given an option to pay monthly is ridiculous.
CptOblivion,2021-12-14 20:08:56-07:00,1,1,Not so much a white noise app as a fill out surveys and register for emails app.,It’s wild how much data they want up top.
sofia1783837329,2021-12-14 19:19:54-07:00,1,1,really pricey,"I have been trying to find new coping skills and i’ve seen a ton of adds for calm, BUT 70 DOLLARS, bruh i don’t have that kind of money and why even make the app free if you’re not going let anyone have free content on there"
Ghabie W.,2021-12-14 19:13:11-07:00,5,0,to calm,your app is so calm and i love your stories there very good
Sunny11346,2021-12-14 14:41:41-07:00,5,0,Life changing app,I’m going through a tough time in my life and this app helps me so much on a daily basis. This app is priceless.
Madison Lordan,2021-12-14 14:11:25-07:00,5,0,Love love and Love!!,I’m 9 and me and my sister choose sleep stories from this app every night. Once I was having trouble sleeping then my mom put on “Poppy and the quest for Calm” and I loved it. And I like how the sleep stories work through Alexa. But please make more check ins that would help and I would recommend this app to people
softballmom303,2021-12-14 07:34:22-07:00,5,0,Love this app!!!,"I use it every night and when I am feeling like I have anxiety it really calm’s me down.
No pun intended"
Lynette Clark,2021-12-14 05:27:45-07:00,5,0,Excellent App,I have so much trouble sleeping and with Calm I am in a deep sleep within 15 minutes.
KatTon,2021-12-13 19:07:55-07:00,5,0,I LOVE CALM!,"I love this app! Whenever I’m feeling really anxious or can’t sleep, I just open Calm and pick a meditation and I feel better and fall asleep. Thank you Calm!!"
eeeeggggddf,2021-12-13 18:54:44-07:00,5,0,Calm,It made me feel so much better about my depression and anxiety
LocsOlovely,2021-12-13 17:47:43-07:00,5,0,A time never wasted,I am very thankful to have this app and be able to get introduced to meditation. It’s been a year and it has helped me a lot.
TB3679,2021-12-13 17:25:38-07:00,1,0,Lebron?,I will not support Lebron James…so goodbye Calm.
MarkAce197,2021-12-13 15:53:55-07:00,1,0,Too much money,My Alexa does the same thing for free. Also LeBron endorsed now so that’s a definite waste of money.
MikeW301,2021-12-13 08:47:10-07:00,5,0,Lebron is so clutch,I love it
Red Faerie,2021-12-12 23:03:24-07:00,5,0,Always Exactly What I Need,The stories and meditations are so top notch. I always feel so much better after 10 min in the app.
bunnysnap,2021-12-12 22:01:36-07:00,5,0,Sweet Dreams,"Listening to “Calm” stories never fails to bring peaceful sleep, at any hour of the day or night.  I’ve been a loyal customer for over 3 years.  I have my favorites, but often try new ones to change it up…so my favorite list is growing day by day.  I especially like the train & travel stories, which take you to exotic places without having to pack a bag or board a plane. Do yourself an enormous favor, & join the sleepy crowd of “Calm” lovers. It’s worth every penny."
poop😘,2021-12-12 20:43:59-07:00,3,0,It’s okay,"So, I first get it thinking this is going to help so much. Well I get it sign in all that jazz, then I go to find one for sleep bc that’s what I put in and you have to pay for it all!!! 
I’m not trying to be a Karen but what if we really need this and we don’t want or can’t pay for it? It’s sad, please fix this!"
Tatyana Huft,2021-12-12 20:01:49-07:00,5,0,I have being with daily calm for over 2 years and live it,I am grateful! Love Daily Calm. I also shared with all my contacts in my email Daily Calm💙
DCP1225,2021-12-12 17:52:38-07:00,4,0,"Love the app, but…","I’m giving it 4 stars because there seems to be the lack of a playlist. I use this app every night for meditation before sleep. I would love to be able to have a playlist with my meditation and then some sleep music or white noise. 
Playlists would be cool."
Menace ll society,2021-12-12 13:04:48-07:00,4,0,I like it is calming,I’m sleeping
alec jahr.,2021-12-12 12:30:47-07:00,5,0,Bless,If you have an open mind this app will help you.
PynkBerri,2021-12-12 08:19:03-07:00,5,0,Great,Very relaxing.  Sleep like a baby
Noodle_it,2021-12-12 06:46:38-07:00,1,0,It’s not free,Just tell us upfront that the app isn’t free. $69 a year is pretty pricey for an app. I see a lot of apps doing this. You have to agree to terms of service and open it and THEN they tell you you get seven days free and after that it’s $69. Bait and switch.
WhitMoGo,2021-12-12 05:52:20-07:00,4,0,"Love the app, wish I could stack tracks","I absolutely love the content on this ap.  The only thing I think could be better is an option for making playlists or stacking of tracks.  One of my favorite features on the app is the sleep stories.  This issue is that I regularly wake up because the sleep story is over and have to fumble with my phone to turn on the next one, or go to a soundscape.  An option somewhere to string together content would solve this problem for me.  The best would be in there was also a fade in fade out option on the tracks so the beginnings and endings aren’t so abrupt.  Can you tell I struggle with sleep?! 😂 Thanks for a great app, I do use it everyday ❤️❤️"
🐦🦜🦜🦜🦜🦜,2021-12-11 18:37:22-07:00,5,0,Love the new soundscapes!,"Poe’s library and the graveyard are excellent! Hope you’ll keep adding more immersive, ambience content like this."
Sleeping Bed of Roses,2021-12-11 17:50:36-07:00,5,0,Love Sleep Stories,I love this app! I had a very stressful finals week coming up but this app really helped me calm down and get good sleep. I especially loved listening to “Grounded with ROSÉ” her voice is just so soothing and beautiful.
S. L....,2021-12-11 09:11:16-07:00,1,0,Charged me with any notifications!,I downloaded the app and realized days later that my credit card was charged $69.99!
totslovescalm,2021-12-11 08:50:02-07:00,5,0,Excellent app!,"I’ve been using Calm for over a year now and it helped me tremendously during the pandemic. I love that the daily meditations are short and inspiring, soothing voices of the narrators/teachers. I’ve started listening to the night time books but always fall asleep (which means they work!). I also like the feature to set your own meditation time with nature sounds, sometimes I do need a longer session. Although I am not a 100% regular meditator, it’s always easy to come back to it. Music for work works great as well, it doesn’t seem overpowering or distracting but adds some dynamic to my work-from-home life. Thank you, Calm! ❤️"
cshine66,2021-12-11 06:48:32-07:00,5,0,Great to learn,"I have been using this app for about a year now.  
Great for learning how to meditate.   I have made a practice to do this every morning sitting in bed before work.  It is 10 minutes of my time to care for myself.  💕"
SimplyBelieve,2021-12-11 06:11:20-07:00,5,0,A worthy investment,I have enjoyed using the Calm App. So many different features available for the beginner and experienced person.
semiofthecolon,2021-12-11 01:33:51-07:00,4,0,"Great app, but what about the people who can’t afford subscription?","So I got the app. Most of the stories and songs need a subscription. I’m a minor, and don’t have that kind of money. For the people who do, great, but I really just want to sleep well for once. Maybe try adding more, instead of Tamara Levitt? 😅
I really don’t want to sound like a douche, but I’m kinda disappointed, ngl. Maybe for others, but not rlly for me😅."
Yelliekins78,2021-12-11 00:54:10-07:00,4,0,In App Volume,This app would transcend every other app if they only had in app volume. I need to keep my volume for my alarm all the way up yet am unable to listen to my beloved sleep stories because the volume would be too high to sleep to and too low to wake to if I lowered it. Please consider an in app volume feature.
KKH68,2021-12-10 18:13:03-07:00,3,0,Terrible update,I absolutely loved this app however the most recent update has made it extremely difficult to navigate now. If you can find what you are looking for the app works great.
beachbucks,2021-12-10 14:21:24-07:00,1,0,No Commie James!,I would GLADLY buy this app if you had ANYONE else pushing it on TV OTHER THAN LEBRON JAMES!!! GET WOKE………GO BROKE!!!
Jackson Keats,2021-12-10 13:51:46-07:00,5,0,Review,"Worked for me, the World paused for more then a moment."
christieg4,2021-12-10 10:17:01-07:00,5,0,Where has this been all my life?!,"I’ve battled anxiety & depression for over 30 yrs. I’ve been to doctors, therapists, read books, listened to self help cd’s, tried several medications and done procedures such as biofeedback. Nothing has calmed me as quickly as this app!!! I heard about it watching Netflix “explained” series, the episode on mindfulness. I’ve only done 2 sessions and I’m just amazed how quickly it works! Wonderful!!! My only complaint is it’s taken me so long to discover!"
PHXkheed,2021-12-10 01:20:30-07:00,5,0,Beautiful,"It’s perfect. I played shishi and the tree of slumber for more than a year before I was  able to pay for the full version. God I love this app.
But there aren’t enough Asmr 
The sleep stories are top notch. 
shishi’s story had helped me sleep and relax for a a very long time."
Lilis2018,2021-12-09 22:43:50-07:00,1,0,No free content,There is nothing on the app that is free. No free content to view.
Swamiking,2021-12-09 20:33:19-07:00,4,0,Wrong message.,"Having Lebron on the app is inappropriate due to his support for China and their oppression and persecution on Uyghurs. Please reconsider his involvement. 
Peace"
DrShelly,2021-12-09 17:43:04-07:00,3,0,Vidal aids,Where are the visual aids that the ads have in them?
StreetSpirit666,2021-12-09 14:02:39-07:00,1,0,Everything behind a pay wall,"This app didn’t use to be like this. There were simple free contents and paid contents, something for everyone. But now everything is lucked behind a pay wall. Even simple soundscapes like fire or thunderstorm soundscapes are not accessible. I am very disappointed but it’s the developer’s choice. Just as it’s my choice to delete this app and never install or recommend it again."
"d,fsf",2021-12-09 11:46:21-07:00,5,0,So good,It works soo good for my kids
feather faith,2021-12-09 05:25:25-07:00,5,0,Passenger et Al,I appreciate Jeff’s daily dose of calm - very real and accessible
spacexgrl,2021-12-08 21:24:28-07:00,1,0,no proof content works,i don’t see why someone should pay to access this
Kiwidog1,2021-12-08 20:09:40-07:00,1,0,Not worth it,It’s crazy it takes 10 minutes to download!  I’m wasting my time with this app!
GatorGuyNTampa,2021-12-08 17:46:50-07:00,5,0,Relaxing is the new norm with the Calm app,I love this app. The calm app lets me relax to the point of falling asleep quickly.
Eve loves apps!,2021-12-08 17:37:29-07:00,5,0,Calm,It helps me so much with my anger and I love that you can set a reminder for when you should listen or do something on calm it is so nice definitely recommend!
AnthoNYC_,2021-12-08 16:31:45-07:00,1,0,What a con.,This is hands down the most misleading and disappointing app I’ve ever downloaded.    The app markets these amazing visuals with stunning graphics.  But once installed there is none of that.   I’m not paying $70/yr to listen to people talk when i need sleep.
Big-babie,2021-12-08 16:19:33-07:00,3,0,Worse add,LeBron James  really?
Riley1$$,2021-12-08 14:40:51-07:00,5,0,I greatly enjoy the calming/relaxing sessions,Please see above
Bleepbleepblop,2021-12-08 11:07:58-07:00,1,0,Everything you have to pay for,"I cant even see if the app will be helpful because every podcast, meditation, sleep sound/track is locked until you pay for it."
JAMEZ LAFLAME,2021-12-08 07:27:18-07:00,5,0,Calm App Review,This App Has Changed My Life. It’s Worth Every Cent For The Premium.
Bowhunter:),2021-12-08 05:35:02-07:00,2,0,What happened to free,I used to use this app all the time. Once it updated it got rid of all my saved sounds and everything is locked. I used soundscapes a lot and although not many were unlocked there was still a small variety to choose from. Since the update NONE of the soundscapes are unlocked and hardly any other sound to help with sleep is either. Will be downloading another app for sure
Coach223,2021-12-08 04:22:35-07:00,5,0,Sleep,"I have used Calm 4 nights now.
I have fallen asleep very soundly before hearing the ending of the story each time!

  I wake between 2:00 and 3:00 am so tonight will start trying the “back to sleep” feature👍"
Savage me!😎,2021-12-08 00:00:37-07:00,1,0,Eh I don’t like it,You have to pay for the monthly subscription which is 67$ a year so no thank you and if you don’t have the subscription than you can’t do anything they need to change it it’s stupid
9SPPPS9,2021-12-07 19:51:51-07:00,5,0,A.M.A.Z.I.N.G,"This app has helped my sister and me so much! I use it every night and love the kids collection Calm Kids! The only thing is I wish there was more MOSHI sleep stories, since there is only 2."
bing bong dot com,2021-12-07 14:39:24-07:00,5,0,bing bong.com,Literally just got this app for rose
john garlen,2021-12-07 10:22:22-07:00,1,0,terrible,do not download the u have to pay 60 bucks a yr just to do anything on the app
vdssfhczsdf,2021-12-07 09:44:04-07:00,5,0,Hoy boy,I love this rose is so amazing ❤️❤️❤️❤️❤️❤️
christinagarciaandrade,2021-12-07 09:42:01-07:00,5,0,Awesome!!!,I love Rosé from Blackpink!!! Great collaboration!!!
John's Bee,2021-12-07 02:45:55-07:00,5,0,Morning Calm,"I lost my husband suddenly last year. Mornings were the worst part of my day for months & months. I found the music on the Calm app helped soothe & settle my racing thoughts & emotions. I wasn’t sleeping well so I always woke very early, I would sit on my deck with a cup of coffee & stare out at the fields & empty my mind of everything but the soothing music & beautiful scenery. Thank you Calm for helping me through the hardest year of my life! I have used this music on long flights & middle of the night worry sessions to help me find a bit of serenity."
2DF1980,2021-12-06 20:33:20-07:00,2,0,Old Content,Calm needs some new sleep content. Not from lame celebrities like LeBron James.  I’ve used this app for over 18 months and it’s getting old and tired…..
AleasaJoy,2021-12-06 18:47:21-07:00,5,0,Wonderfully comforting,I love this app and will continue to use.
chip and charlie,2021-12-06 16:59:59-07:00,1,0,You have to pay for everything,"I got this app to try to calm my self because I suffer from panic attacks , anxiety, and stress. I don’t want to have to pay to help my stress and anxiety because that just causes me more stress and anxiety, so if you don’t want to pay or don’t have the money to pay I do NOT recommend."
PrinceForever16,2021-12-06 16:23:58-07:00,5,0,Magical,Love this app💕
Forest Orchid,2021-12-06 15:48:21-07:00,1,0,Illegal charges!,"Wow. After initially loving the app for ONE personality I go today to check on my charges and find something like 30 CHARGES that are all different, AFTER I had already purchased for a year. This is such a scam!! Makes me so freaking angry. And before anyone tells me it was for per month, no. The highest amount was a $95.99 and the lowest was $14.99. And I only had it since April. Absolutely illegal and negligent app company. Livid."
afvf,2021-12-06 12:35:20-07:00,1,0,Just plain boring programming.,This app could be so much better.
Baseball all summer,2021-12-06 08:36:43-07:00,1,1,Deleting,"LeBron is the King of hypocrisy. Criticizes our (as of now) still free country but then he supports and takes $’s from China with their communist ways. Jailing people based on ethnicity, harvesting their organs. Deleting this app. Would never spend a penny on anything LeBron is endorsing."
Palm Beach Eliza,2021-12-06 00:08:00-07:00,5,0,It works!,I turn on a sleep story and I never hear the end!  Amazing☺️
gbybgbtvgbgvtgtgyhy,2021-12-05 21:48:25-07:00,5,0,Great,I loved the story but I’m tired now
dgghjhhjikhhi,2021-12-05 18:16:30-07:00,5,0,Get this app,It’s a great app it all ways works ! every nigh.
girrafesarecooo,2021-12-05 10:32:02-07:00,3,0,Ok,I don’t like that there is only like 5 things to do without premium I think there should be more that you don’t have to pay for👎😕
Egg Chef,2021-12-05 07:04:29-07:00,5,0,Wonderful app,"I have been subscribed to Calm for years and have found it to be a centering point in my life. 
Calm offers a verity of tools from Master classes to music to bedtime stories…that allows me to get varied perspectives to meditation. 
I also appreciate Tamara’s Daily Calm as it has helped me to work with different emotions and developing new gateways in life."
Cecil1998,2021-12-05 06:34:44-07:00,5,0,Good time’s,I took some breathing exercises and I’d say they work
Holisticmama,2021-12-05 06:18:19-07:00,2,0,Lack of meditations,"About 95% of the meditations have the same host (Tamara Levitt). Sometimes people prefer different voices, so the lack of variety here is astounding given that this app is huge. Don’t purchase this app for the meditations the best part of it is just the sleep stories and soundscapes."
