날짜,리뷰,별점
"April 19, 2019","Sleep Sounds has been awesome, effective in helping me get a sound uninterrupted sleep. I've unsuccessful tried herbal sleeping tablets and tea. The opportunity to select sounds in the app is great. I mix the Ocean sound with harp and trickling water and that's doing the trick for me. I highly recommend Sleep Sounds👍👌😊",5
"July 8, 2019","A lovely app with a good, growing collection of sounds. Useful for sleep or concentration, the ability to mix and match your favourite sounds and create mixes allows for a customisable, relaxing experience. I'd recommend anyone give this a try. The only missing feature that I would like to see added",5
"July 21, 2021","Used it for a fair bit, was great when the ads were just small banners and didn't interfere with any listening, but now they are too much. Hard to justify using an app that forces SUPER LOUD ads as you're trying to sleep. Get they want to force you to subscribe, but paying almost $6 to subscribe for ambient noise? Pay that for YouTube Premium and get more bang for your buck.",1
"October 18, 2019","I JUST LOVE THIS APP SOOOOO MUCH its helped me sleep even faster. Back then it took like 2 hours to fall aslerp, but now it only takes about 30 minutes. Its even helped my toddler niece and nephew sleep better. Plus, all the sounds are free!!!I definitely reccomend downloading this app.",5
"May 31, 2020","Since I was a small child I have resisted bedtime. In my 30s I still find myself unable to switch off/embrace the fact sleep is good, even though a lack of sleep leaves me irritable. To help me to wind down I gave this app a shot. White noise has helped me in my adult years to sleep with less interruption, but I wanted to give the bedtime stories a try. I'm not subscribing, just making do with the free stories but I'm yet to listen to even half of any of them before nodding off. Amazing app ♥️",5
"December 20, 2019","If they can fix the countdown timer bug, then it could be a 5 star app. I set a 1 hr timer, and sometimes that shuts off the sound, and sometimes the sound keeps running and ends up waking me up in the middle of the night.",4
"December 9, 2019",This app allows me to personally customize to my needs at the time. I enjoy being able to select multiple sounds together and adjust the volume of each. It's been helpful to get my three year old to sleep as well...Thanks for that!!,4
"October 18, 2018","I love sleeping through a thunder storm, and with this app I love having control of sounds and intensity! The thunder in more realistic than other apps I've tried and end up installing, this one is not on a constant loop of a single bang of thunder, set my timer and usually asleep in 15 minutes!",5
"February 1, 2020","This app was a happy surprise! The individual programmed sounds from tranquil music, nature and the environment are varied and fairly numerous. But the best thing is you can combine them into a specific sound just for you.",5
"February 8, 2021","Hugely disappointed in the new update. I've legit used this app for years. I even reinstalled it when I switched phones. Great sounds, easy platform. Now it's gotten pushy with the subscription premiums and the loud ad clips. I'm sorry, but—seriously? For a sleep sounds app? Others I've seen have just limited or locked sounds and offered subscriptions as a way out of it. Or offered quiet text ads at the bottom. Do that. Fml. We're trying to sleep. I'm uninstalling.",1
"December 7, 2021",I really love this app so I gotta get back to this feedback. Thank you there's no paying Method just need to play and listen to it I love this app.,5
"July 1, 2020","I really enjoy this app because of its many features. The sounds are realistic, I can add other layers of sound and control their intensity. I can have the sleep sounds on all night or on a timer so it will turn off after it lulls me to sleep. I highly recommend this app. It even works on my old phone.",5
"September 13, 2018","In my classes, We are aloud to listen to music as long as we aren't playing on our phones, so I put my ear buds in and listened to these for the first time, Apparently I started getting drowsy and tired, and i ended up falling asleep in class, that night put this on and its helping me sleep, so i must say, thank you so much for this master piece",5
"May 22, 2019","this app is an actual god send. I cant sleep in silence but I can't fall asleep to a movie I rely on youtube for sleep sounds like rain but they never have what I want. I have very specific taste. YouTube also over heats my phone when it's on for 8+ hours, plugged in, and playing audio. I try to use Pandora but the ads wake me up. 11/10 would recommend",5
"November 19, 2019","App was great until the ""upgrade"". I have it set with no timer so it runs all night, but it always shuts off at some point. Didn't do this before. As usual, another case of something being ""fixed"" that wasn't broke! Time to find a different app.",2
"September 12, 2019",I love this app. Lots of sounds to choose from and each can easily be customised. Timer is a great feature too. Only a couple of times have I found that the sound disappears before the timer finishes and then comes back.,5
"November 5, 2019","Absolutely LOVE this app I have had it for about 2 months now and I use it every single night, I suffer from insomnia and as soon as I started to use this app I've been able to fall asleep alot quicker and get an Amazing nights sleep. So thank you to whoever made this app, keep up the great work.",5
"June 23, 2019","I love this app, we use it for everything from listening to it a we go to sleep at night to nap to for our Grandtwins. it's so soothing, very easy to navigate and I love how you can choose every add on to any select and turn the sound up and down on each one individually.",5
"December 5, 2018",I was trying to find something to help me break the bad habit of watching TV before I fall asleep. This app is so relaxing I'm asleep in minutes. I really like the timer feature too so I don't have to wake back up just to turn it off. The app and sound quality were better than I was expecting.,5
"September 16, 2019","This app has potential to be fantastic. But someone got too greedy. Theirs literally a commercial advertisement each time u click on a different one to check it out. Commercials that are too often, destroys app. And scare off people like me. Just trying to find something to relax and go to sleep too. I'm deleting now.",1
"December 21, 2019",I love the three neighbour unboxing music you scroll down to the bottom that has like like everything's in there like if you've turned it all the way down like all the other sounds you can just listen to the music put on timer and just get yourself relax and take everything out of your brain do you feel calm I put it on just three to four minutes and just breathe get ready for the next day I prefer doing this at bedtime so you don't feel sleepy or if you are a teacher do this at school to calm,5
"September 30, 2018",Amazing app! so easy to customise your own sleep sound and I also love that you can set it on a timer and it will play in the background when you lock your phone. One of the most simplistic yet adaptable apps for sleep i've ever used.,5
"October 5, 2019","The sounds do not seem like recordings of nature, but electronic. (Not real crickets, ocean waves are too fast, etc.) However, there are several choices, and two of them work for me to get back to sleep during the night.",3
"April 23, 2019",Extremely peaceful and nice. I also enjoy how you can customize them and set a amount of time. As someone who has trouble shutting down there brain when it come time to sleep. This is very nice and relaxing to listen to and fall asleep.,5
"February 15, 2021","I really liked it, but my second time using it the rain sound WILL NOT turn off, it plays during phone calls and it drains my battery. It shows it as being off, but it's not. I can turn it down to where I cannot hear it but it's still on and draining my battery. I have to uninstall. Maybe I will check it out another time to see if they have fixed this bug but until then I'm sticking with Abide app.",3
"August 18, 2020","Great app for getting sleepy and then actually going to sleep. Like that you can change out, close, and or add the extra noises. Like that you can also change the volume of each. The only thing I'd, if you close the app, it keeps playing the sounds. Maybe my phone setup. Good job!",5
"August 11, 2021","There are so many ads... and when u click to exit it doesn't exit the ad, rather it takes u to it. Very annoying.",1
"November 17, 2018","The app is good but when I use it, it will be working then the audio will turn like static. Like when you are on the phone and you hear static. It happens when my phone is locked and when it isn't. It only started doing this recently.",4
"June 29, 2020","I've always had a radio on to sleep as long as I can remember. But now I found Sleep Sounds, so no more radio. I love how you can add sounds and create your own sleep sounds. I use crickets, campfire, an owl and lighting. It's so soothing to me. Download the app today, give it a try, you will be hooked!",5
"May 1, 2020","This is amazing. I have struggled with sleep for years and this has helped no end. You can edit the sounds to suit your sleep needs and moods. It is perfect, I use it every night! A little frustrating that adverts will pop up if you change from one to another, but can usually be closed quickly. I love this app.",5
"November 23, 2019","I just wanted an app with sleep sounds. I liked it when I first got it so I paid to remove ads but now I have to agree to a privacy policy to use it. As someone else said, this isn't some social media app so why do I need to agree to it? ""Personal Information includes data such as your name and email address, but is not limited to this information.""",1
"October 30, 2018","I love listening to the rain sounds (the others don't really do much for me). It makes me feel instantly relaxed. What makes this app special is the ability to mix up the sounds as you like, and the sleep timer. Nice background images, too.",5
"March 5, 2019",I honestly use it every night. This was a huge help on our trip to Vegas. I love having it available all the time since it is on my phone. Sometimes I even use it to help me focus for things like reading. Wonderful app with cool adjustable features.,5
"July 31, 2021",It makes me rest deep and easy. I love this app. It is worth every single dime. Very affordable. Perfect for me.,5
"November 9, 2021",It drains my battery a lot just for playing eater sound it drains Whooping 60% battery in 7 hours sleep thats massive after recent update,1
"February 6, 2019","Amazing......😊😊😊. I am a very bad sleeper, and it takes me ages to get to sleep. But after downloading this app and adjusting peaceful night I now fall asleep within the hour timer of the timer I set. I have never had to set it for longer because of not falling asleep. Its a total life saver. xx",5
"March 18, 2020",This is a fairly good app with lots of different choices for sounds. But the problem is all those sounds are not perfectly aligened for a loop. We can clearly feel the sound loop with volume getting lower and then stop for a second and then again the volume rises. It is so annoying.,3
"September 24, 2019","Better than Calm based on price. The app provides soothing sounds, great for distracting a busy mind at night. Customisable sounds - you can even add a harp melody to environment's you've customised. Very easy to use. I highly recommend if you struggle maybe with anxieties or low mood.",5
"November 1, 2018","Many combinable sounds with an adjustable volume for each, independantly, with a timer that doesn't have ads, it's great. My favorite's got to be creek with cave and some harp. This must also help people with tinnitus. I'm a night worker so this helps cover cars and whatnot for me.",5
"June 11, 2021","If I could rate 10 out of 5, I would. This application is absolutely amazing thank you. I have literally used it every day since downloading the application. I run it throughout the night until I wake up in the morning. It really helps one to fall asleep easier and have better quality sleep, especially if you need to block out other sleep disturbances. I have only used refreshing rain, and that's all I needed! But there are so many other options. Thank you again to the developers",5
"October 28, 2019","This is a good app, the sounds are customizable which is great. And it works without failing part way through the night. Wish one could add more sounds to a theme, and maybe some more sound choices. But overall works well and is a good sleep app",4
"September 18, 2020","Edit- The ads ruined this app. I get a free app needs ads but a jarring extra loud 30 second ad when I am almost asleep was the last straw. Finding another app with a 1 time fee, am not going to pay a monthly fee when I can BUY a sound machine. Great basic sound machine app, has white noise which is great for drowning out noisy people on an airplane or noises when traveling.",2
"November 26, 2019","Have been using this for awhile. I love it! I really enjoy the preset sounds, and that you may customize them as you like if should you want too. The latest update did well for the looks and extras! Keep up the nice work",5
"April 25, 2019",Extremely easy to use. Love the mixer function to add extra sounds and the timer to automatically turn it off after I fall asleep. Plenty of variety without overwhelming choices. Perfect. Kids love it too.,5
"October 4, 2018","I love the sound of rain, puts me right to sleep. The timer is great to safe battery use and not have the app running all night. It also plays in the background off app if you want to or when the screen is locked. Just love it!",5
"December 31, 2021",I'm glad to use this app. Very much useful,5
"January 25, 2019","Terrific app! You can add sounds and adjust the volume for each. You can set a timer or just let it play continuously. Screen does not have to be in to play. I don't see any way this app could be improved, perfect as is.",5
"May 26, 2020","Great app. No interruptions at all, and even lets you set a timer. You can customize everything, and even make custom sounds. You can minimize the app, but leaving it open drains your battery VERY quickly. Without being open, but still active, it doesn't drain it nearly as much.",5
"June 22, 2020",What makes this app stand out from the others (at least according to my experience) is that you can actually customize the sounds you want to hear; and the impressive part about this is that the sounds are well timed and they are in perfect harmony with each other. I absolutely love this app!!!,5
"February 20, 2019","The first sleeping app I tried and I am liking it, though I wish there is more different sounds of thunders. I live in the Northeast of India and thunders are very common and sometimes distant thunders storms can lull you to sleep. The favorable loudest sound would be alike to you louder thunder sound.* some times, they occur at a frequency of 1 thunder in 3,4 seconds.",4
"December 11, 2019","I love the sounds I can choose from to help me sleep. I've always had a very hard time sleeping. But, when I use this app, it helps me to sleep much better. My favorite is the calming sounds. I just dislike that, when I click a new sound from within the category I've already chosen, it gives me more options for that sound I choose within that category. Can tell me, I have 30 others within that sound to choose from. But, it don't. I've tried clicking to see several times. It don't work.",4
"December 7, 2018",Best app ever! So easy to use! I'm asleep in minutes! So happy I found it!! I live that it had a timer and you can adjust the volumes on each individual noise! By far the best app for a peaceful nights sleep.,5
